stepStart,stepEnd,totalVector,withinVector,reweightingVector,totalNorm,withinNorm,reweightingNorm,decompositionError,lineageTurnoverTV,lineageCountStart,lineageCountEnd,condition,seed
195,200,"[-0.006288846651023472,-0.01188220151069036,-0.008938503342638182,0.017691507020102137]","[8.994856229875422e-05,-0.0025131124758643922,-0.002227655346629381,-0.001372366929045899]","[-0.006378795213322302,-0.009369089034826028,-0.006710847996008849,0.01906387394914805]",0.02395041894392285,0.003629003222857512,0.023171871493052575,1.0983690428204524e-16,0.06593406593406598,7,7,neutral_bottleneck_mutable,14153
200,205,"[0.0028094851787456854,0.0001550630351652149,-0.005597164115762665,0.010163379057274435]","[0.006217836903830294,-0.0005214973041837156,-0.00010153937896362208,0.002156342889823756]","[-0.0034083517250845263,0.0006765603393489588,-0.005495624736799027,0.008007036167450642]",0.011939002115549362,0.006602543457250286,0.010314509916096193,9.598563748343235e-17,0.057142857142857134,7,7,neutral_bottleneck_mutable,14153
205,210,"[0.0035448072412249676,0.012597287570291993,0.0037158743154189766,0.014363339472838355]","[0.0005692451275242118,-0.00029842075181798014,0.0002135499251914232,0.003996989455636981]","[0.0029755621137006853,0.012895708322109931,0.0035023243902275805,0.010366350017201383]",0.019783087606490068,0.004053963892210701,0.017172092238132788,8.641465403973852e-17,0.09411764705882353,7,7,neutral_bottleneck_mutable,14153
210,215,"[-0.0015537506096408027,-0.00012731832375401098,-0.004769826706768232,-0.010451092295996223]","[0.004161436156810249,-0.002488119432233234,-0.0014234286246549656,-0.0009019240794352961]","[-0.005715186766451023,0.0023608011084791892,-0.003346398082113317,-0.009549168216560946]",0.011593400187371856,0.005133021068612189,0.011858403577268018,7.019738113809539e-17,0.04901960784313728,7,7,neutral_bottleneck_mutable,14153
215,220,"[-0.001114413953286264,-0.0029976236296789804,0.004488953314991162,-0.005262930982475711]","[-0.004548508978222306,5.361455364215899e-05,-0.0007378930604834365,0.004140217619830726]","[0.0034340950249360665,-0.003051238183321153,0.005226846375474625,-0.009403148602306424]",0.007620814278996818,0.006194973490951966,0.011697956648984346,4.047429959006011e-17,0.04093567251461988,7,7,neutral_bottleneck_mutable,14153
220,225,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,7,7,neutral_bottleneck_mutable,14153
225,230,"[0.0007815875064550726,0.0007639254042494659,-0.00389465098973385,0.0073830867721561]","[0.0022241829590630194,0.0007379716102604753,0.0001215791980248857,0.0013054693035641032]","[-0.001442595452608004,2.595379398897483e-05,-0.004016230187758738,0.0060776174685919625]",0.008418594756283593,0.0026852604225432748,0.007426257082468023,6.880926479013964e-17,0.04210526315789472,7,7,neutral_bottleneck_mutable,14153
230,235,"[-0.00625436878385599,4.2082648312402604e-05,-0.0021504247743853178,0.017382723119578558]","[-0.0001359906482581441,-0.0002535701485417379,-0.0015997777884790762,0.0011046351850238813]","[-0.006118378135597815,0.00029565279685416293,-0.0005506469859062647,0.016278087934554628]",0.018598448580351597,0.001965273299352764,0.017401187330025204,6.622984549977367e-17,0.07272727272727272,7,7,neutral_bottleneck_mutable,14153
235,240,"[0.008742471068331703,0.00221543738432195,-0.00554508325955505,0.005336156764976507]","[0.004630363075923144,0.00015391977559929852,-0.0014071241773498488,-0.00045042685332135376]","[0.004112107992408626,0.0020615176087226883,-0.00413795908220517,0.005786583618297856]",0.011855862708393276,0.004862801282477872,0.008471513579630382,8.189222387237538e-17,0.056818181818181795,7,7,neutral_bottleneck_mutable,14153
240,245,"[-0.0021804662971599553,-0.010040867049050106,-0.0012249453198084903,-0.0026917030552411347]","[-0.000492248795267408,-0.0018388732303030637,-0.0015662601066941853,-0.0032045815054302356]","[-0.001688217501892594,-0.008201993818747061,0.00034131478688567696,0.0005128784501891408]",0.010692015747456875,0.004043052928213361,0.00839656602575581,6.688569653042018e-17,0.051282051282051266,7,7,neutral_bottleneck_mutable,14153
245,250,"[-0.0012781832494811463,0.0029522806496110054,-0.0027551975814581464,-0.005532663784054814]","[0.0016610708569691668,0.0012140189283691952,-0.0007133700125757238,0.001243375272633615]","[-0.0029392541064503946,0.0017382617212417482,-0.002041827568882451,-0.0067760390566884866]",0.006967868807145146,0.00250756399594307,0.007857768998426719,1.20788491687801e-16,0.032763532763532804,7,7,neutral_bottleneck_mutable,14153
250,255,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,7,7,neutral_bottleneck_mutable,14153
255,260,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,7,7,neutral_bottleneck_mutable,14153
260,265,"[-0.0026395373390935006,0.005048085958321069,0.0008597408158312336,0.0035282790453177726]","[-0.002913686352449004,0.001047413821806664,-0.0032023896794536807,0.0025465517147716115]","[0.00027414901335556276,0.004000672136514444,0.004062130495285011,0.0009817273305462344]",0.006755607781621265,0.00513097156195948,0.005791824232284052,1.40337145732414e-16,0.04814814814814816,7,7,neutral_bottleneck_mutable,14153
265,270,"[-0.0024500399215438007,-0.0027765676097947223,0.0005687430182970132,-0.004745384594804114]","[-0.003766017642729642,-0.0011367663616478462,-0.00013667204403614778,-0.0017056186467107343]","[0.0013159777211858683,-0.0016398012481468457,0.0007054150623331161,-0.0030397659480934035]",0.006046004207936455,0.004289864900198302,0.0037627826040626004,6.518535080505721e-17,0.03541666666666665,7,7,neutral_bottleneck_mutable,14153
270,275,"[-0.004238584217654662,-0.0025797592965935423,-0.0029817016480682135,0.0029935426240235152]","[-0.0029489558655420383,-0.0022773134199772223,-0.0007332578064298291,3.987475704379979e-05]","[-0.0012896283521125701,-0.00030244587661628925,-0.0022484438416383785,0.002953667866979733]",0.006517100302929998,0.0037975984670134267,0.003941353621826508,6.46359107800801e-17,0.023674242424242417,7,7,neutral_bottleneck_mutable,14153
275,280,"[0.0016938722432696673,-0.0048843779118958874,-0.0034374818544261054,-0.0029258967839156935]","[0.0006092579462834322,0.00033159410116035076,-0.0009096232276459043,0.0012613867760287842]","[0.0010846142969861104,-0.0052159720130562255,-0.002527858626780146,-0.004187283559944461]",0.006863199272378209,0.0017028390728565895,0.007232300122546108,1.380204270079603e-16,0.0274621212121212,7,7,neutral_bottleneck_mutable,14153
280,285,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,7,7,neutral_bottleneck_mutable,14153
285,290,"[-0.003475625572386898,-0.0017548766155834894,-7.438054097796964e-05,-0.0007298835382560931]","[0.0003697493737020239,-8.501001657692885e-05,-0.000644025746389779,0.0007738674028504917]","[-0.003845374946088824,-0.0016698665990065736,0.0005696452054118023,-0.001503750941106614]",0.003962048396933703,0.001075909485727738,0.004490114195364422,1.0332406885162349e-16,0.028225806451612892,7,7,neutral_bottleneck_mutable,14153
290,295,"[0.0027995953447333966,-0.0017335718299807956,0.0019576342158598714,0.004928114060230748]","[0.0009179027990085622,0.00015495480833867993,0.00032067071858854886,-0.0008563945130269924]","[0.001881692545724827,-0.0018885266383194981,0.0016369634972712745,0.005784508573257746]",0.006241926409186923,0.001304912952176453,0.00657628227996409,5.391963156403934e-17,0.029032258064516137,7,7,neutral_bottleneck_mutable,14153
295,300,"[-0.0038462674782504536,0.0029061730435638866,-0.004522519474067066,0.0031397909759226517]","[0.00012729514345620192,-0.00016397330158162508,0.00043865070068628277,0.002428918051134913]","[-0.003973562621706644,0.003070146345145552,-0.004961170174753263,0.0007108729247877572]",0.007317860687331076,0.00247692321914118,0.007094614035117935,9.733986184968639e-17,0.033333333333333326,7,7,neutral_bottleneck_mutable,14153
300,305,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,7,7,neutral_bottleneck_mutable,14153
305,310,"[0.0025769879812947982,0.0037419084829568017,0.0017343029503803509,-0.007520269396978918]","[-0.0006410096843441441,-0.00157584932691064,-0.0011646167534586514,-0.000673059132815439]","[0.0032179976656389634,0.005317757809867476,0.00289891970383896,-0.006847210264163487]",0.008955724687449785,0.002168763540649496,0.00969134051364598,5.931646205824517e-17,0.029885057471264364,7,7,neutral_bottleneck_mutable,14153
310,315,"[0.0028653188645537675,0.0032305494426028147,0.0039558338563345785,-0.0012626454980803614]","[-0.0024106276803549202,0.0010019688947064491,0.0009872536755873836,-0.002256784780683517]","[0.0052759465449086045,0.0022285805478963515,0.0029685801807471644,0.0009941392826030965]",0.005990775997265676,0.0035892638305839476,0.006527094637427476,1.0736032473556929e-16,0.05561735261401558,7,7,neutral_bottleneck_mutable,14153
315,320,"[0.003016234708073995,-0.0019534530202797162,0.006428102193493657,-0.0005073649214795695]","[0.0005193726616062732,-0.002669429473864195,0.00010433012466554706,0.0003611379853800266]","[0.002496862046467715,0.0007159764535844878,0.006323772068828153,-0.0008685029068595624]",0.007381840386392549,0.002745342801355767,0.0068913955654056735,5.604937254296055e-17,0.056695992179863125,7,7,neutral_bottleneck_mutable,14153
320,325,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,7,7,neutral_bottleneck_mutable,14153
325,330,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,7,7,neutral_bottleneck_mutable,14153
330,335,"[-0.0022101708030221046,-0.004859450155463241,-0.003656683190718768,0.00843115527919941]","[0.0007743377080053397,4.054679744726156e-05,-0.0005882844308452694,0.002138259399452892]","[-0.002984508511027408,-0.004899996952910525,-0.0030683987598734983,0.006292895879746441]",0.010628020610218083,0.002349356243685869,0.009051677783364277,8.735198297724919e-17,0.02673796791443852,7,7,neutral_bottleneck_mutable,14153
335,339,"[-0.0015351272745616207,0.0008488034102638875,-0.003335398661185096,0.007112855178186328]","[0.0005071553568474387,-0.0002824143506625171,-0.0004454478961789911,0.001241931688507154]","[-0.0020422826314089996,0.0011312177609264624,-0.0028899507650060182,0.005870923489679231]",0.008049514022179599,0.0014414515491572044,0.006947670833813054,1.3312205853762973e-16,0.02406417112299466,7,7,neutral_bottleneck_mutable,14153
179,180,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,26,26,scarcity_mutable,14173
180,185,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,26,26,scarcity_mutable,14173
185,190,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,26,26,scarcity_mutable,14173
190,195,"[0.0024142415377054194,-0.003209765107791307,0.0023629433510294895,-0.003009363976107182]","[0.0008297065045673105,0.000704099367313192,-0.0008530325320497885,-9.025519307046866e-06]","[0.0015845350331381248,-0.003913864475104485,0.0032159758830793313,-0.003000338456800158]",0.00554715486266995,0.0013827200597034011,0.006097017150757309,6.177631374244991e-17,0.05154986522911052,26,24,scarcity_mutable,14173
195,200,"[0.005474167310690503,-0.003224993490922645,0.001864755015448194,-0.003628138444379758]","[0.0,0.0,0.0,0.0]","[0.005474167310690465,-0.003224993490922639,0.0018647550154481996,-0.0036281384443800054]",0.007550350362807774,0.0,0.007550350362807864,2.5026392413545478e-16,0.05660377358490567,24,21,scarcity_mutable,14173
200,205,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0]",0.0,0.0,0.0,0.0,0.0,21,21,scarcity_mutable,14173
205,210,"[8.796531433707955e-05,-0.0018436920998686213,0.0005609194154731489,0.0009693859245365477]","[0.0003252660131510139,2.0114133187610703e-06,0.0002810456767201705,7.091068819527587e-05]","[-0.0002373006988138473,-0.0018457035131873262,0.00027987373875290735,0.0008984752363413]",0.002158999332327063,0.0004356799550106944,0.0020853105620534476,1.2879066884368815e-16,0.01959183673469386,21,21,scarcity_mutable,14173
210,215,"[0.006304062420362744,0.0015615628553373728,-0.0004173086682695559,-0.001374805053585837]","[0.0010899692029734621,0.00019549574997556563,5.105802791500015e-05,-0.0005303003380959052]","[0.005214093217389246,0.0013660671053618175,-0.0004683666961844479,-0.0008445047154899916]",0.006651610106656677,0.0012288518309740656,0.005475898373103332,1.2906688027499877e-16,0.03734259661311334,21,20,scarcity_mutable,14173
215,220,"[-0.003015749517799704,-0.004311662003703809,-0.00970584716047701,-0.003461489300896292]","[0.00016766502312148723,-2.4303894645584477e-05,0.00027450569800918076,3.2134746772429534e-06]","[-0.003183414540921279,-0.004287358109058297,-0.009980352858486094,-0.0034647027755734684]",0.011570244235583423,0.0003225925354565436,0.011837532521501895,1.6395201864912615e-16,0.04932301740812381,20,19,scarcity_mutable,14173
220,225,"[0.0017330638863007897,0.00010294263187871078,-0.0022752151659616304,-0.0014594806608885236]","[0.0,0.0,0.0,0.0]","[0.0017330638863008061,0.00010294263187870097,-0.002275215165961695,-0.0014594806608885257]",0.0032125994880139543,0.0,0.00321259948801401,6.743966289582407e-17,0.02272727272727271,19,18,scarcity_mutable,14173
225,230,"[0.0004204475125021423,0.0013167174335136367,-0.0034547396612207293,0.0036929513780664114]","[0.0002104442682129731,0.0010421964423215212,-0.0016298817136318066,0.001899675943177744]","[0.0002100032442892046,0.0002745209911920474,-0.0018248579475888995,0.0017932754348886613]",0.005242483850052578,0.002719511592902471,0.0025817448463143185,8.046345266211148e-17,0.05930232558139537,18,17,scarcity_mutable,14173
230,235,"[0.00044052761031809773,0.0005208088116647747,-0.0015900575134967787,0.00030800541180320273]","[0.0020028310883631046,-0.000651312990850237,-0.0019419442407111282,-0.0013023272872242707]","[-0.0015623034780449729,0.0011721218025149793,0.0003518867272143544,0.0016103326990275079]",0.0017574005302400098,0.0031468626880822217,0.002555710732416568,5.84323616791108e-17,0.021794871794871766,17,17,scarcity_mutable,14173
235,240,"[-0.006123946257592605,-0.0024267456807595678,0.0014587582886397832,-0.001158722122258038]","[0.0007979360900698336,8.391228491454899e-05,-0.0028089869344256535,0.0015690760102599456]","[-0.006921882347662373,-0.0025106579656741217,0.004267745223065368,-0.002727798132517998]",0.0068456135639001076,0.003316044390405957,0.008937023587092563,9.629375638317541e-17,0.0641025641025641,17,16,scarcity_mutable,14173
240,245,"[0.006762587077784543,-0.0017802456140375011,-0.004049239763282031,0.012030172121310467]","[-0.0029618144944340173,-0.0015192444875092974,0.0018311307720667383,0.002852119079179034]","[0.009724401572218561,-0.00026100112652818275,-0.005880370535348807,0.009178053042131502]",0.01449217866160289,0.004750586496264815,0.014609843353129886,8.194187422600815e-17,0.0896057347670251,16,16,scarcity_mutable,14173
245,250,"[0.0017349897662946034,-0.0003985330116045849,0.0007218031231133737,-0.00012395879463567017]","[0.0,0.0,0.0,0.0]","[0.0017349897662946368,-0.0003985330116045326,0.0007218031231134029,-0.0001239587946355791]",0.0019249372929499215,0.0,0.0019249372929499456,1.1397791041762874e-16,0.032258064516129045,16,15,scarcity_mutable,14173
250,255,"[-0.008367157008555282,0.0027143939747706347,0.0008418335091664453,0.0017606999635756404]","[-0.000695995040643018,-0.0001996876754467035,-4.3075741418110395e-05,-0.000257700989500273]","[-0.00767116196791233,0.0029140816502172782,0.0008849092505845047,0.002018400953075927]",0.009010327356704508,0.0007697724233909161,0.008496799667593997,1.0346288598382568e-16,0.054761904761904734,15,15,scarcity_mutable,14173
255,260,"[0.0060439303445734005,0.004677298822078957,0.011242905866134745,0.004425457859101589]","[0.0005631591426619176,0.0018776413914866807,-0.0007465526510646495,0.0001940827872084286]","[0.0054807712019115055,0.0027996574305922967,0.011989458517199361,0.004231375071893239]",0.014296636942250699,0.002106583585830383,0.014125458761790959,9.01221819939217e-17,0.06593406593406598,15,15,scarcity_mutable,14173
260,265,"[0.004664327795523504,0.004268473712637999,0.006365469947973046,-0.003323587463419264]","[0.0018610795644199746,-0.001881042779209249,0.0012620561858637885,-0.0013860669672939286]","[0.0028032482311034683,0.006149516491847261,0.00510341376210929,-0.0019375204961254913]",0.009567719838348135,0.0032428238522030977,0.008687552672006027,1.7076290915574766e-16,0.06730769230769226,15,15,scarcity_mutable,14173
265,270,"[0.006476621634381341,0.00473398931268143,0.003943358705957578,0.0009099942055545429]","[0.0,0.0,0.0,0.0]","[0.006476621634381246,0.004733989312681487,0.0039433587059576475,0.0009099942055544826]",0.00898529075464521,0.0,0.008985290754645197,1.434067947013184e-16,0.04166666666666668,15,14,scarcity_mutable,14173
270,275,"[-0.013264241877086413,-0.007351356948973542,-0.010748142511215919,-0.012109138651125395]","[0.006163391111672915,-0.0008586091144678826,-0.0041783342840732655,-0.002998088690928967]","[-0.01942763298875925,-0.006492747834505586,-0.006569808227142668,-0.009111049960196408]",0.022184146769228252,0.00807289370641248,0.023361556230419026,1.1091382925394592e-16,0.12814645308924483,14,14,scarcity_mutable,14173
275,280,"[0.01401912487812551,0.004898991452343182,0.006325318036612404,-0.00016431125324928297]","[0.003639455900334823,-0.000711741608347924,0.0009261413644159355,-0.0003374558229533763]","[0.010379668977790722,0.005610733060691115,0.005399176672196486,0.00017314456970419535]",0.016142262110709505,0.00383716426894432,0.012976861768025894,1.0949266432099391e-16,0.15438596491228068,14,13,scarcity_mutable,14173
280,285,"[0.007150030849941591,-0.0030928089233641654,-0.0015292204276211585,0.017583652616094014]","[0.0,0.0,0.0,0.0]","[0.007150030849941655,-0.0030928089233641315,-0.0015292204276211837,0.017583652616094077]",0.019292790431435294,0.0,0.01929279043143537,9.897809838191987e-17,0.1333333333333334,13,11,scarcity_mutable,14173
285,290,"[-0.005229058112869778,0.005848015466309642,0.0008548505154332697,0.012238085015987943]","[-0.002334209878909719,-2.879312536701118e-05,-0.0029509713610130226,0.005927408306865205]","[-0.0028948482339601666,0.005876808591676542,0.0038058218764462763,0.006310676709122693]",0.014561724757193124,0.007020809498389897,0.009860321810324762,1.6181876330919501e-16,0.07051282051282046,11,11,scarcity_mutable,14173
