condition,seed,founderId,stepStart,stepEnd,pStart,pEnd,deltaP,muStart,muEnd,midpoint,fluxVector,fluxMagnitude,sourceCell,targetCell,midpointCell,crossesCellBoundary
scarcity_mutable,14029,49,280,285,0.11764705882352941,0.13333333333333333,0.01568627450980392,"[0.5025176687100016,0.2966335408705629,0.278583344900994,0.4300265181459527]","[0.5025176687100016,0.2966335408705629,0.278583344900994,0.4300265181459527]","[0.5025176687100016,0.2966335408705629,0.278583344900994,0.4300265181459527]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14029,52,280,285,0.058823529411764705,0.06666666666666667,0.00784313725490196,"[0.8008218094975774,0.40615912113370556,0.43975697331575747,0.4301763784976189]","[0.8008218094975774,0.40615912113370556,0.43975697331575747,0.4301763784976189]","[0.8008218094975774,0.40615912113370556,0.43975697331575747,0.4301763784976189]","[0.0,0.0,0.0,0.0]",0.0,3.1.1.1,3.1.1.1,3.1.1.1,False
scarcity_mutable,14029,54,280,285,0.058823529411764705,0.06666666666666667,0.00784313725490196,"[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.0,0.0,0.0,0.0]",0.0,1.1.2.1,1.1.2.1,1.1.2.1,False
scarcity_mutable,14029,57,280,285,0.23529411764705882,0.26666666666666666,0.03137254901960784,"[0.6716685043342308,0.40466401949330555,0.4277020512922385,0.6724026480980491]","[0.6716685043342308,0.40466401949330555,0.4277020512922385,0.6724026480980491]","[0.6716685043342308,0.40466401949330555,0.4277020512922385,0.6724026480980491]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14029,59,280,285,0.058823529411764705,0.06666666666666667,0.00784313725490196,"[0.5514302690237144,0.35558931600134963,0.5957461859880321,0.49795506350958774]","[0.5514302690237144,0.35558931600134963,0.5957461859880321,0.49795506350958774]","[0.5514302690237144,0.35558931600134963,0.5957461859880321,0.49795506350958774]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14029,3,285,290,0.06666666666666667,0.07142857142857142,0.004761904761904759,"[0.42424432060044276,0.38304035244245316,0.2056789977040086,0.37103572657552175]","[0.42424432060044276,0.38304035244245316,0.2056789977040086,0.37103572657552175]","[0.42424432060044276,0.38304035244245316,0.2056789977040086,0.37103572657552175]","[0.0,0.0,0.0,0.0]",0.0,1.1.0.1,1.1.0.1,1.1.0.1,False
scarcity_mutable,14029,21,285,290,0.06666666666666667,0.07142857142857142,0.004761904761904759,"[0.5609807866981046,0.35667831702463915,0.45217035658768806,0.4353423015532376]","[0.5609807866981046,0.35667831702463915,0.45217035658768806,0.4353423015532376]","[0.5609807866981046,0.35667831702463915,0.45217035658768806,0.4353423015532376]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14029,29,285,290,0.06666666666666667,0.07142857142857142,0.004761904761904759,"[0.6811597708584215,0.3479367108362001,0.23767463452521498,0.5506214520573391]","[0.6811597708584215,0.3479367108362001,0.23767463452521498,0.5506214520573391]","[0.6811597708584215,0.3479367108362001,0.23767463452521498,0.5506214520573391]","[0.0,0.0,0.0,0.0]",0.0,2.1.0.2,2.1.0.2,2.1.0.2,False
scarcity_mutable,14029,39,285,290,0.06666666666666667,0.07142857142857142,0.004761904761904759,"[0.4504742284703838,0.314137009913165,0.339861863650426,0.3945598248336577]","[0.4504742284703838,0.314137009913165,0.339861863650426,0.3945598248336577]","[0.4504742284703838,0.314137009913165,0.339861863650426,0.3945598248336577]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14029,46,285,290,0.13333333333333333,0.14285714285714285,0.009523809523809518,"[0.7759760831068567,0.603703800361593,0.527426228237049,0.4008953153721301]","[0.7759760831068567,0.603703800361593,0.527426228237049,0.4008953153721301]","[0.7759760831068567,0.603703800361593,0.527426228237049,0.4008953153721301]","[0.0,0.0,0.0,0.0]",0.0,3.2.2.1,3.2.2.1,3.2.2.1,False
scarcity_mutable,14029,49,285,290,0.13333333333333333,0.14285714285714285,0.009523809523809518,"[0.5025176687100016,0.2966335408705629,0.278583344900994,0.4300265181459527]","[0.5025176687100016,0.2966335408705629,0.278583344900994,0.4300265181459527]","[0.5025176687100016,0.2966335408705629,0.278583344900994,0.4300265181459527]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14029,52,285,290,0.06666666666666667,0.0,-0.06666666666666667,"[0.8008218094975774,0.40615912113370556,0.43975697331575747,0.4301763784976189]","[0.8008218094975774,0.40615912113370556,0.43975697331575747,0.4301763784976189]","[0.8008218094975774,0.40615912113370556,0.43975697331575747,0.4301763784976189]","[0.0,0.0,0.0,0.0]",0.0,3.1.1.1,3.1.1.1,3.1.1.1,False
scarcity_mutable,14029,54,285,290,0.06666666666666667,0.07142857142857142,0.004761904761904759,"[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.0,0.0,0.0,0.0]",0.0,1.1.2.1,1.1.2.1,1.1.2.1,False
scarcity_mutable,14029,57,285,290,0.26666666666666666,0.2857142857142857,0.019047619047619035,"[0.6716685043342308,0.40466401949330555,0.4277020512922385,0.6724026480980491]","[0.6716685043342308,0.40466401949330555,0.4277020512922385,0.6724026480980491]","[0.6716685043342308,0.40466401949330555,0.4277020512922385,0.6724026480980491]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14029,59,285,290,0.06666666666666667,0.07142857142857142,0.004761904761904759,"[0.5514302690237144,0.35558931600134963,0.5957461859880321,0.49795506350958774]","[0.5514302690237144,0.35558931600134963,0.5957461859880321,0.49795506350958774]","[0.5514302690237144,0.35558931600134963,0.5957461859880321,0.49795506350958774]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14029,3,290,295,0.07142857142857142,0.08333333333333333,0.011904761904761904,"[0.42424432060044276,0.38304035244245316,0.2056789977040086,0.37103572657552175]","[0.42424432060044276,0.38304035244245316,0.2056789977040086,0.37103572657552175]","[0.42424432060044276,0.38304035244245316,0.2056789977040086,0.37103572657552175]","[0.0,0.0,0.0,0.0]",0.0,1.1.0.1,1.1.0.1,1.1.0.1,False
scarcity_mutable,14029,21,290,295,0.07142857142857142,0.08333333333333333,0.011904761904761904,"[0.5609807866981046,0.35667831702463915,0.45217035658768806,0.4353423015532376]","[0.5609807866981046,0.35667831702463915,0.45217035658768806,0.4353423015532376]","[0.5609807866981046,0.35667831702463915,0.45217035658768806,0.4353423015532376]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14029,29,290,295,0.07142857142857142,0.08333333333333333,0.011904761904761904,"[0.6811597708584215,0.3479367108362001,0.23767463452521498,0.5506214520573391]","[0.6811597708584215,0.3479367108362001,0.23767463452521498,0.5506214520573391]","[0.6811597708584215,0.3479367108362001,0.23767463452521498,0.5506214520573391]","[0.0,0.0,0.0,0.0]",0.0,2.1.0.2,2.1.0.2,2.1.0.2,False
scarcity_mutable,14029,39,290,295,0.07142857142857142,0.08333333333333333,0.011904761904761904,"[0.4504742284703838,0.314137009913165,0.339861863650426,0.3945598248336577]","[0.4504742284703838,0.314137009913165,0.339861863650426,0.3945598248336577]","[0.4504742284703838,0.314137009913165,0.339861863650426,0.3945598248336577]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14029,46,290,295,0.14285714285714285,0.16666666666666666,0.023809523809523808,"[0.7759760831068567,0.603703800361593,0.527426228237049,0.4008953153721301]","[0.7759760831068567,0.603703800361593,0.527426228237049,0.4008953153721301]","[0.7759760831068567,0.603703800361593,0.527426228237049,0.4008953153721301]","[0.0,0.0,0.0,0.0]",0.0,3.2.2.1,3.2.2.1,3.2.2.1,False
scarcity_mutable,14029,49,290,295,0.14285714285714285,0.08333333333333333,-0.05952380952380952,"[0.5025176687100016,0.2966335408705629,0.278583344900994,0.4300265181459527]","[0.47567497069143994,0.2980354896701481,0.30186467245650705,0.4259872399153881]","[0.48909631970072076,0.2973345152703555,0.29022400867875053,0.4280068790306704]","[-0.0030357813235278052,0.0001585537332864234,0.0026330072830639747,-0.0004568231332186157]",0.004047532860685742,2.1.1.1,1.1.1.1,1.1.1.1,True
scarcity_mutable,14029,54,290,295,0.07142857142857142,0.08333333333333333,0.011904761904761904,"[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.0,0.0,0.0,0.0]",0.0,1.1.2.1,1.1.2.1,1.1.2.1,False
scarcity_mutable,14029,57,290,295,0.2857142857142857,0.25,-0.0357142857142857,"[0.6716685043342308,0.40466401949330555,0.4277020512922385,0.6724026480980491]","[0.663368477846739,0.39780886972898283,0.42473436687377547,0.6707411566705334]","[0.6675184910904849,0.40123644461114416,0.426218209083007,0.6715719023842912]","[-0.002223221380578142,-0.0018362008297293003,-0.000794915469231164,-0.00044504234665599225]",0.0030239543792356435,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14029,59,290,295,0.07142857142857142,0.08333333333333333,0.011904761904761904,"[0.5514302690237144,0.35558931600134963,0.5957461859880321,0.49795506350958774]","[0.5514302690237144,0.35558931600134963,0.5957461859880321,0.49795506350958774]","[0.5514302690237144,0.35558931600134963,0.5957461859880321,0.49795506350958774]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14029,3,295,300,0.08333333333333333,0.09090909090909091,0.007575757575757583,"[0.42424432060044276,0.38304035244245316,0.2056789977040086,0.37103572657552175]","[0.42424432060044276,0.38304035244245316,0.2056789977040086,0.37103572657552175]","[0.42424432060044276,0.38304035244245316,0.2056789977040086,0.37103572657552175]","[0.0,0.0,0.0,0.0]",0.0,1.1.0.1,1.1.0.1,1.1.0.1,False
scarcity_mutable,14029,21,295,300,0.08333333333333333,0.09090909090909091,0.007575757575757583,"[0.5609807866981046,0.35667831702463915,0.45217035658768806,0.4353423015532376]","[0.5609807866981046,0.35667831702463915,0.45217035658768806,0.4353423015532376]","[0.5609807866981046,0.35667831702463915,0.45217035658768806,0.4353423015532376]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14029,29,295,300,0.08333333333333333,0.09090909090909091,0.007575757575757583,"[0.6811597708584215,0.3479367108362001,0.23767463452521498,0.5506214520573391]","[0.6811597708584215,0.3479367108362001,0.23767463452521498,0.5506214520573391]","[0.6811597708584215,0.3479367108362001,0.23767463452521498,0.5506214520573391]","[0.0,0.0,0.0,0.0]",0.0,2.1.0.2,2.1.0.2,2.1.0.2,False
scarcity_mutable,14029,39,295,300,0.08333333333333333,0.09090909090909091,0.007575757575757583,"[0.4504742284703838,0.314137009913165,0.339861863650426,0.3945598248336577]","[0.4504742284703838,0.314137009913165,0.339861863650426,0.3945598248336577]","[0.4504742284703838,0.314137009913165,0.339861863650426,0.3945598248336577]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14029,46,295,300,0.16666666666666666,0.18181818181818182,0.015151515151515166,"[0.7759760831068567,0.603703800361593,0.527426228237049,0.4008953153721301]","[0.7759760831068567,0.603703800361593,0.527426228237049,0.4008953153721301]","[0.7759760831068567,0.603703800361593,0.527426228237049,0.4008953153721301]","[0.0,0.0,0.0,0.0]",0.0,3.2.2.1,3.2.2.1,3.2.2.1,False
scarcity_mutable,14029,49,295,300,0.08333333333333333,0.09090909090909091,0.007575757575757583,"[0.47567497069143994,0.2980354896701481,0.30186467245650705,0.4259872399153881]","[0.47567497069143994,0.2980354896701481,0.30186467245650705,0.4259872399153881]","[0.47567497069143994,0.2980354896701481,0.30186467245650705,0.4259872399153881]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14029,54,295,300,0.08333333333333333,0.09090909090909091,0.007575757575757583,"[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.0,0.0,0.0,0.0]",0.0,1.1.2.1,1.1.2.1,1.1.2.1,False
scarcity_mutable,14029,57,295,300,0.25,0.2727272727272727,0.022727272727272707,"[0.663368477846739,0.39780886972898283,0.42473436687377547,0.6707411566705334]","[0.663368477846739,0.39780886972898283,0.42473436687377547,0.6707411566705334]","[0.663368477846739,0.39780886972898283,0.42473436687377547,0.6707411566705334]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14029,59,295,300,0.08333333333333333,0.0,-0.08333333333333333,"[0.5514302690237144,0.35558931600134963,0.5957461859880321,0.49795506350958774]","[0.5514302690237144,0.35558931600134963,0.5957461859880321,0.49795506350958774]","[0.5514302690237144,0.35558931600134963,0.5957461859880321,0.49795506350958774]","[0.0,0.0,0.0,0.0]",0.0,2.1.2.1,2.1.2.1,2.1.2.1,False
scarcity_mutable,14029,3,300,305,0.09090909090909091,0.09090909090909091,0.0,"[0.42424432060044276,0.38304035244245316,0.2056789977040086,0.37103572657552175]","[0.42424432060044276,0.38304035244245316,0.2056789977040086,0.37103572657552175]","[0.42424432060044276,0.38304035244245316,0.2056789977040086,0.37103572657552175]","[0.0,0.0,0.0,0.0]",0.0,1.1.0.1,1.1.0.1,1.1.0.1,False
scarcity_mutable,14029,21,300,305,0.09090909090909091,0.09090909090909091,0.0,"[0.5609807866981046,0.35667831702463915,0.45217035658768806,0.4353423015532376]","[0.5609807866981046,0.35667831702463915,0.45217035658768806,0.4353423015532376]","[0.5609807866981046,0.35667831702463915,0.45217035658768806,0.4353423015532376]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14029,29,300,305,0.09090909090909091,0.09090909090909091,0.0,"[0.6811597708584215,0.3479367108362001,0.23767463452521498,0.5506214520573391]","[0.6811597708584215,0.3479367108362001,0.23767463452521498,0.5506214520573391]","[0.6811597708584215,0.3479367108362001,0.23767463452521498,0.5506214520573391]","[0.0,0.0,0.0,0.0]",0.0,2.1.0.2,2.1.0.2,2.1.0.2,False
scarcity_mutable,14029,39,300,305,0.09090909090909091,0.09090909090909091,0.0,"[0.4504742284703838,0.314137009913165,0.339861863650426,0.3945598248336577]","[0.4504742284703838,0.314137009913165,0.339861863650426,0.3945598248336577]","[0.4504742284703838,0.314137009913165,0.339861863650426,0.3945598248336577]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14029,46,300,305,0.18181818181818182,0.18181818181818182,0.0,"[0.7759760831068567,0.603703800361593,0.527426228237049,0.4008953153721301]","[0.7759760831068567,0.603703800361593,0.527426228237049,0.4008953153721301]","[0.7759760831068567,0.603703800361593,0.527426228237049,0.4008953153721301]","[0.0,0.0,0.0,0.0]",0.0,3.2.2.1,3.2.2.1,3.2.2.1,False
scarcity_mutable,14029,49,300,305,0.09090909090909091,0.09090909090909091,0.0,"[0.47567497069143994,0.2980354896701481,0.30186467245650705,0.4259872399153881]","[0.47567497069143994,0.2980354896701481,0.30186467245650705,0.4259872399153881]","[0.47567497069143994,0.2980354896701481,0.30186467245650705,0.4259872399153881]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14029,54,300,305,0.09090909090909091,0.09090909090909091,0.0,"[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.0,0.0,0.0,0.0]",0.0,1.1.2.1,1.1.2.1,1.1.2.1,False
scarcity_mutable,14029,57,300,305,0.2727272727272727,0.2727272727272727,0.0,"[0.663368477846739,0.39780886972898283,0.42473436687377547,0.6707411566705334]","[0.663368477846739,0.39780886972898283,0.42473436687377547,0.6707411566705334]","[0.663368477846739,0.39780886972898283,0.42473436687377547,0.6707411566705334]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
scarcity_mutable,14029,3,305,310,0.09090909090909091,0.1,0.009090909090909094,"[0.42424432060044276,0.38304035244245316,0.2056789977040086,0.37103572657552175]","[0.42424432060044276,0.38304035244245316,0.2056789977040086,0.37103572657552175]","[0.42424432060044276,0.38304035244245316,0.2056789977040086,0.37103572657552175]","[0.0,0.0,0.0,0.0]",0.0,1.1.0.1,1.1.0.1,1.1.0.1,False
scarcity_mutable,14029,21,305,310,0.09090909090909091,0.0,-0.09090909090909091,"[0.5609807866981046,0.35667831702463915,0.45217035658768806,0.4353423015532376]","[0.5609807866981046,0.35667831702463915,0.45217035658768806,0.4353423015532376]","[0.5609807866981046,0.35667831702463915,0.45217035658768806,0.4353423015532376]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.1,2.1.1.1,2.1.1.1,False
scarcity_mutable,14029,29,305,310,0.09090909090909091,0.1,0.009090909090909094,"[0.6811597708584215,0.3479367108362001,0.23767463452521498,0.5506214520573391]","[0.6811597708584215,0.3479367108362001,0.23767463452521498,0.5506214520573391]","[0.6811597708584215,0.3479367108362001,0.23767463452521498,0.5506214520573391]","[0.0,0.0,0.0,0.0]",0.0,2.1.0.2,2.1.0.2,2.1.0.2,False
scarcity_mutable,14029,39,305,310,0.09090909090909091,0.1,0.009090909090909094,"[0.4504742284703838,0.314137009913165,0.339861863650426,0.3945598248336577]","[0.4504742284703838,0.314137009913165,0.339861863650426,0.3945598248336577]","[0.4504742284703838,0.314137009913165,0.339861863650426,0.3945598248336577]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14029,46,305,310,0.18181818181818182,0.2,0.018181818181818188,"[0.7759760831068567,0.603703800361593,0.527426228237049,0.4008953153721301]","[0.7759760831068567,0.603703800361593,0.527426228237049,0.4008953153721301]","[0.7759760831068567,0.603703800361593,0.527426228237049,0.4008953153721301]","[0.0,0.0,0.0,0.0]",0.0,3.2.2.1,3.2.2.1,3.2.2.1,False
scarcity_mutable,14029,49,305,310,0.09090909090909091,0.1,0.009090909090909094,"[0.47567497069143994,0.2980354896701481,0.30186467245650705,0.4259872399153881]","[0.47567497069143994,0.2980354896701481,0.30186467245650705,0.4259872399153881]","[0.47567497069143994,0.2980354896701481,0.30186467245650705,0.4259872399153881]","[0.0,0.0,0.0,0.0]",0.0,1.1.1.1,1.1.1.1,1.1.1.1,False
scarcity_mutable,14029,54,305,310,0.09090909090909091,0.1,0.009090909090909094,"[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.4286498624090831,0.33854230199022867,0.5219694478208583,0.41718920405030935]","[0.0,0.0,0.0,0.0]",0.0,1.1.2.1,1.1.2.1,1.1.2.1,False
scarcity_mutable,14029,57,305,310,0.2727272727272727,0.3,0.027272727272727282,"[0.663368477846739,0.39780886972898283,0.42473436687377547,0.6707411566705334]","[0.663368477846739,0.39780886972898283,0.42473436687377547,0.6707411566705334]","[0.663368477846739,0.39780886972898283,0.42473436687377547,0.6707411566705334]","[0.0,0.0,0.0,0.0]",0.0,2.1.1.2,2.1.1.2,2.1.1.2,False
